hypergraph_idx,kg_idx,node_name
4622,36541,colorectal adenocarcinoma
4623,36953,large cell carcinoma
4624,37496,refractory malignant neoplasm
4625,97180,mycobacterium avium complex disease
4626,33634,lymphoid leukemia (disease)
4627,39255,poisoning
4628,30998,pemphigus vulgaris
4629,36958,bile duct neoplasm
4630,36303,carotid artery disease
4631,93465,Barrett esophagus
4632,99906,lumbar spinal stenosis
4633,39691,primary brain neoplasm
4634,99567,pancreatic gastrinoma
4635,32267,glucagonoma
4636,97338,malignant adrenal gland pheochromocytoma
4637,32263,somatostatinoma
4638,33045,cholangiocarcinoma
4639,31730,alpha-mannosidosis
4640,27474,fucosidosis
4641,31742,aspartylglucosaminuria
4642,36457,sphingolipidosis
4643,30578,Krabbe disease
4644,98094,Niemann-Pick disease type C
4645,36643,digestive system neoplasm
4646,36539,rectal carcinoma
4647,36888,uterine carcinosarcoma
4648,95076,"diabetes mellitus, noninsulin-dependent"
4649,38648,lysosomal glycogen storage disease
4650,33215,meningioma (disease)
4651,39676,benign neoplasm of pancreas
4652,84277,acute biphenotypic leukemia
4653,35832,abscess (disease)
4654,99989,methicillin-resistant staphylococcus aureus infectious disease
4655,36396,blepharitis
4656,29762,"apnea, central sleep"
4657,35788,central nervous system cancer
4658,27276,osteopetrosis
4659,97312,gastric mucosa-associated lymphoid tissue lymphoma
4660,37412,adrenal carcinoma
4661,83999,Achilles bursitis
4662,27227,immunodeficiency
4663,37592,non-invasive bladder urothelial carcinoma
4664,35677,tumor of duodenum
4665,36822,endometrium adenocarcinoma
4666,36901,ovarian Brenner tumor
4667,37275,gastric cardia carcinoma
4668,36121,spinal cord neoplasm
4669,84173,prediabetes syndrome
4670,96695,cholangiolocellular carcinoma
4671,36765,extrahepatic bile duct carcinoma
4672,36232,bile duct cancer
4673,96795,periampullary adenocarcinoma
4674,84131,non-alcoholic steatohepatitis
4675,36314,bladder benign neoplasm
4676,36824,ovarian carcinoma
4677,29664,familial hypercholesterolemia
4678,98171,gliomatosis cerebri
4679,36979,adult brainstem glioma
4680,97230,diffuse intrinsic pontine glioma
4681,36710,childhood malignant neoplasm
4682,36526,histiocytoma
4683,33713,angiosarcoma (disease)
4684,37744,coronary stenosis
4685,36693,substance-related disorder
4686,94636,amphetamine abuse
4687,35465,brain disease
4688,83764,hyperglycemia
4689,37175,proteinuria
4690,37691,viral disease or post-viral disorder
4691,99829,engraftment syndrome
4692,36567,epithelial neoplasm
4693,27247,polycystic liver disease
4694,36783,childhood choroid plexus neoplasm
4695,32939,craniopharyngioma
4696,96734,pediatric cerebral ependymoblastoma
4697,37233,pediatric meningioma
4698,37537,grade II meningioma
4699,39610,grade III meningioma
4700,96412,childhood cerebellar astrocytic neoplasm
4701,37322,childhood cerebral astrocytoma
4702,96648,pediatric infratentorial ependymoma
4703,94871,medulloepithelioma
4704,96649,pediatric supratentorial ependymoma
4705,36862,adrenal gland neoplasm
4706,33698,atrial flutter (disease)
4707,35696,bone cancer
4708,29107,"neuropathy, painful"
4709,36838,brain meningioma
4710,94571,adenomatous colon polyp
4711,96479,pediatric CNS choriocarcinoma
4712,37422,childhood central nervous system germinoma
4713,96654,childhood central nervous system mixed germ cell tumor
4714,36802,central nervous system teratoma
4715,37079,yolk sac tumor of central nervous system
4716,96524,childhood brain meningioma
4717,36699,brain glioma
4718,28969,bone marrow failure syndrome
4719,39589,mitral valve stenosis
4720,36496,secondary neoplasm
4721,30671,Hunter-Macdonald syndrome
4722,38985,peroxisomal disease
4723,37856,Epstein-Barr virus infection
4724,37732,infective vaginitis
4725,36015,cervicitis (disease)
4726,96587,childhood central nervous system embryonal carcinoma
4727,94817,extra-adrenal sympathetic paraganglioma
4728,98705,light chain deposition disease
4729,99709,benign ovarian mucinous tumor
4730,97156,hepatitis D virus infection
4731,35718,oropharynx squamous cell carcinoma
4732,36981,brain stem glioma
4733,35846,peripheral neuropathy
4734,36704,papillary carcinoma
4735,95104,thyroid gland oncocytic follicular carcinoma
4736,95105,thyroid Hurthle cell carcinoma
4737,35744,endocrine system disease
4738,37415,sarcomatoid mesothelioma
4739,37304,bladder transitional cell carcinoma
4740,94640,nephrosclerosis
4741,30104,focal segmental glomerulosclerosis
4742,31869,lipoprotein glomerulopathy
4743,94687,membranous glomerulonephritis
4744,94973,hereditary papillary renal cell carcinoma
4745,97918,acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent
4746,94782,opioid abuse
4747,95048,radiation injury
4748,37595,hepatobiliary neoplasm
4749,94981,cervical intraepithelial neoplasia
4750,95060,chromosome 17p deletion
4751,36925,mucosal melanoma
4752,28207,DOCK2 deficiency
4753,98515,undifferentiated carcinoma of esophagus
4754,37896,gastric squamous cell carcinoma
4755,98522,undifferentiated carcinoma of stomach
4756,36507,thyroid tumor
4757,94707,adult T-cell leukemia/lymphoma
4758,83907,pancytopenia
4759,99047,acute mountain sickness
4760,36092,chronic otitis media
4761,35528,pulmonary aspergilloma
4762,97183,neuroaspergillosis
4763,39858,ductal breast carcinoma in situ
4764,36768,ampulla of vater adenocarcinoma
4765,39402,ampulla of vater cancer
4766,100010,immune reconstitution inflammatory syndrome
4767,32942,progressive multifocal leukoencephalopathy
4768,37788,chronic pain syndrome
4769,35817,adenoid cystic carcinoma
4770,37809,human papilloma virus infection
4771,32050,alveolar rhabdomyosarcoma
4772,96641,pleomorphic rhabdomyosarcoma
4773,96027,rhabdomyosarcoma with mixed embryonal and alveolar features
4774,36706,gallbladder neoplasm
4775,98983,squamous cell carcinoma of floor of mouth
4776,98969,carcinoma of soft palate
4777,36466,paranasal sinus squamous cell carcinoma
4778,33072,bronchopulmonary dysplasia
4779,37651,non-small cell squamous lung carcinoma
4780,33502,ependymoma
4781,96949,non-secretory plasma cell myeloma
4782,37001,serous adenocarcinoma
4783,35633,pleural cancer
4784,39146,toxic dermatosis
4785,28956,ureter cancer
4786,37783,malignant renal pelvis neoplasm
4787,98167,sickle cell-hemoglobin c disease syndrome
4788,98166,sickle cell-beta-thalassemia disease syndrome
4789,31393,metabolic syndrome X
4790,37148,urethra neoplasm
4791,99701,acute myeloid leukemia with BCR-ABL1
4792,98604,high grade B-cell lymphoma with MYC and/ or BCL2 and/or BCL6 rearrangement
4793,99476,KSHV inflammatory cytokine syndrome
4794,94764,hyperandrogenism
4795,96469,invasive tubular breast carcinoma
4796,94693,inflammatory breast carcinoma
4797,94600,bronchiolitis obliterans with obstructive pulmonary disease
4798,32926,cryptogenic organizing pneumonia
4799,36836,interstitial lung disease
4800,98714,multicentric Castleman disease
4801,31596,uterine corpus leiomyoma
4802,29698,subcutaneous panniculitis-like T-cell lymphoma
4803,97107,AIDS related complex
4804,98239,pulmonary hypertension owing to lung disease and/or hypoxia
4805,95034,"hepatitis C virus, susceptibility"
4806,28036,"arthritis, sacroiliac"
4807,37810,diverticulitis of colon
4808,37417,supratentorial primitive neuroectodermal tumor
4809,37070,germ cell tumor
4810,95680,non-renal secondary hyperparathyroidism
4811,96081,multilocular clear cell renal cell carcinoma
4812,95112,myelodysplastic syndrome with excess blasts-1
4813,32010,Wiskott-Aldrich syndrome
4814,94998,primary cutaneous anaplastic large cell lymphoma
4815,39667,oropharyngeal carcinoma
4816,97502,Helicobacter pylori infectious disease
4817,39489,migraine with aura
4818,36809,myeloid neoplasm
4819,38452,immune dysregulation disease with immunodeficiency
4820,39817,vascular dementia
4821,35938,liver neoplasm
4822,33519,rhabdoid tumor
4823,37014,clear cell adenocarcinoma
4824,38506,lysosomal storage disease
4825,36606,laryngeal carcinoma
4826,29973,Omenn syndrome
4827,28607,reticular dysgenesis
4828,32587,common variable immunodeficiency
4829,29423,combined immunodeficiency due to OX40 deficiency
4830,28853,hyper-IgM syndrome
4831,27582,Griscelli syndrome
4832,29392,Chediak-Higashi syndrome
4833,32562,Hoyeraal-Hreidarsson syndrome
4834,31158,Revesz syndrome
4835,36459,malignant peripheral nerve sheath tumor
4836,98925,laryngeal granuloma
4837,99098,pyogenic granuloma
4838,94809,atypical endometrial hyperplasia
4839,97008,stage I endometrioid carcinoma
4840,98236,pulmonary arterial hypertension associated with portal hypertension
4841,94551,obsolete inguinal hernia
4842,98341,ALK-negative anaplastic large cell lymphoma
4843,37992,enteropathy-associated T-cell lymphoma
4844,36327,gram-negative bacterial infections
4845,37390,refractory hematologic cancer
4846,28553,retinal detachment
4847,96785,carotid artery occlusion
4848,94655,middle cerebral artery infarction
4849,38709,acquired aplastic anemia
4850,39448,ovarian sex cord-stromal tumor
4851,83749,drug-induced dyskinesia
4852,36525,bone sarcoma
4853,99926,metastatic malignant neoplasm in the eye
4854,39746,posterior uveal melanoma
4855,30257,"platelet aggregation, spontaneous"
4856,37800,genetic cerebral small vessel disease
4857,37970,pancreatic endocrine carcinoma
4858,38054,peripheral vertigo
4859,36700,astrocytic tumor
4860,37011,optic nerve glioma
4861,36713,low grade glioma
4862,38140,anal canal cancer
4863,96355,distal biliary tract carcinoma
4864,39065,intracranial hemorrhage
4865,37053,intrahepatic cholangiocarcinoma
4866,38022,cellulitis (disease)
4867,96747,refractory precursor T-lymphoblastic lymphoma/leukemia
4868,35631,intestinal cancer
4869,39580,mixed phenotype acute leukemia
4870,36063,cognitive disorder
4871,39007,acute myeloid leukemia with recurrent genetic anomaly
4872,36012,pancreas disease
4873,95682,eclampsia
4874,38899,"hypertension, pregnancy-induced"
4875,99572,Philadelphia-positive myelogenous leukemia
4876,28495,"glaucoma, primary closed-angle"
4877,35836,tooth disease
4878,28737,short QT syndrome
4879,33560,ovarian cyst (disease)
4880,30583,open angle glaucoma
4881,97074,methamphetamine-induced psychosis
4882,95946,Ewing sarcoma of bone
4883,36922,extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor
4884,94666,invasive lobular breast carcinoma
4885,36563,primary immunodeficiency disease
4886,35638,inflammatory disease
4887,36709,soft tissue neoplasm
4888,33172,uveal melanoma
4889,96719,adult brain ependymoma
4890,96482,adult pineoblastoma
4891,36113,skin infection
4892,36892,intestinal neoplasm
4893,33013,ganglioneuroma (disease)
4894,39154,ganglioglioma
4895,35964,malignant urinary system neoplasm
4896,95075,habitual spontaneous abortion
4897,97612,congenital hydronephrosis
4898,94715,choledochal cyst
4899,37730,bone fracture
4900,32717,AA amyloidosis
4901,35531,cardiomyopathy
4902,37206,aleukemic leukemia
4903,36161,thoracic cancer
4904,31247,mismatch repair cancer syndrome
4905,37369,intraocular retinoblastoma
4906,36245,eustachian tube disease
4907,83876,Horner syndrome
4908,37572,high grade malignant neoplasm
4909,97489,epilepsia partialis continua
4910,37844,bacterial infectious disease with sepsis
4911,37100,squamous cell intraepithelial neoplasia
4912,35825,corneal disease
4913,35999,pterygium
4914,28206,myopia
4915,39574,hyperopia
4916,35607,gallbladder carcinoma
4917,32612,malignant peritoneal mesothelioma
4918,36948,"cystic, mucinous, and serous neoplasm"
4919,97053,venous thromboembolism
4920,95313,mucinous bronchioloalveolar adenocarcinoma
4921,36510,pituitary tumor
4922,38961,anti-neutrophil antibody associated vasculitis
4923,37512,breast mucinous carcinoma
4924,36819,fallopian tube adenocarcinoma
4925,84275,spinal cord injury
4926,36095,diverticulitis
4927,94694,ALK-positive anaplastic large cell lymphoma
4928,27365,"periodontitis, aggressive"
4929,33071,primary effusion lymphoma
4930,27170,agammaglobulinemia
4931,37305,infiltrating urothelial carcinoma
4932,39822,nervous system injury
4933,36478,nervous system disorder
4934,36719,spinal cord disease
4935,35446,gonadal disease
4936,35775,male reproductive system disease
4937,37953,myeloid sarcoma
4938,36749,small cell sarcoma
4939,36690,breast carcinoma in situ
4940,96516,ovarian seromucinous carcinoma
4941,96431,ovarian serous surface papillary adenocarcinoma
4942,28082,chronic Epstein-Barr virus infection syndrome
4943,95050,chronic lymphoproliferative disorder of NK-cells
4944,36904,smooth muscle tumor
4945,37006,renal pelvis carcinoma
4946,99174,benign metastasizing leiomyoma
4947,35670,heart valve disease
4948,97051,radius fracture
4949,35868,endophthalmitis
4950,35795,nervous system cancer
4951,36891,intestinal neuroendocrine neoplasm
4952,35695,ameloblastoma
4953,39613,human papillomavirus-related squamous cell carcinoma
4954,37385,human papillomavirus-related penile squamous cell carcinoma
4955,37171,nephrolithiasis
4956,32327,amoebiasis due to free-living amoebae
4957,37658,clear cell sarcoma
4958,37656,bilineal acute myeloid leukemia
4959,35781,bone neoplasm
4960,33628,anal fistula (disease)
4961,96574,anal verrucous carcinoma
4962,98883,upper tract urothelial carcinoma
4963,97553,pulpitis
4964,98993,benign neoplasm of endometrium
4965,37027,ovarian germ cell tumor
4966,95464,gingival recession
4967,37364,renal pelvis/ureter carcinoma
4968,96394,prostatic urethra urothelial carcinoma
4969,28344,synovial sarcoma (disease)
4970,33606,scoliosis
4971,31237,spondylolisthesis (disease)
4972,99848,"tuberculosis, spinal"
4973,29345,androgenetic alopecia
4974,95491,portal vein thrombosis
4975,96273,acute pyelonephritis
4976,37160,leiomyomatosis
4977,35680,ischemic disease
4978,94660,AIDS dementia complex
4979,29800,"channelopathy-associated congenital insensitivity to pain, autosomal recessive"
4980,83916,morbid obesity
4981,96229,anterograde amnesia
4982,95987,solitary osseous plasmacytoma
4983,36415,anus neoplasm
4984,94779,Henoch-Schoenlein purpura
4985,29793,pilonidal sinus (disease)
4986,39715,cryoglobulinemia
4987,94835,atypical chronic myeloid leukemia
4988,94889,atopic dermatitis
4989,32785,obsolete rare circulatory system disease
4990,32529,undifferentiated pleomorphic sarcoma
4991,94892,myxofibrosarcoma
4992,33708,fibrosarcoma (disease)
4993,37552,oropharynx cancer
4994,37567,hypopharynx cancer
4995,28429,paraganglioma
4996,36784,supratentorial cancer
4997,97313,gastric neuroendocrine tumor
4998,37871,pancreatic neuroendocrine neoplasm
4999,33054,pineoblastoma
5000,39825,hip fracture
5001,27202,cataract
5002,99652,gastroenteric neuroendocrine neoplasm
5003,98651,idiopathic malabsorption due to bile acid synthesis defects
5004,28582,alveolar soft part sarcoma (disease)
5005,31047,aortic valve disease
5006,95733,rubeosis iridis
5007,29177,inherited torticollis (disease)
5008,33563,otitis media (disease)
5009,37119,choriocarcinoma (disease)
5010,32514,placental site trophoblastic tumor
5011,98187,epithelioid trophoblastic tumor
5012,39269,brain aneurysm
5013,84270,carotid stenosis
5014,33037,gangliocytoma
5015,98177,anaplastic ganglioglioma
5016,98176,desmoplastic infantile astrocytoma/ganglioglioma
5017,98178,papillary glioneuronal tumor
5018,32261,central neurocytoma
5019,98175,extraventricular neurocytoma
5020,97262,cerebellar liponeurocytoma
5021,36544,drug-induced liver injury
5022,38047,infective endocarditis
5023,39127,IgG4-related disease
5024,97920,autoimmune pancreatitis
5025,37731,atrial tachycardia
5026,36136,autonomic nervous system disease
5027,39697,primary dysautonomia
5028,27230,ataxia telangiectasia
5029,28140,"periodontitis, chronic, adult"
5030,39873,COVID-19
5031,35530,nutritional deficiency disease
5032,36701,childhood neoplasm
5033,32304,anterior cutaneous nerve entrapment syndrome
5034,37421,brain germinoma
5035,36804,central nervous system nongerminomatous germ cell tumor
5036,35737,breast adenocarcinoma
5037,37475,functional pancreatic neuroendocrine tumor
5038,37491,non-functional pancreatic neuroendocrine tumor
5039,99907,childhood adrenal gland pheochromocytoma
5040,99579,metastatic carcinoma in the adrenal medulla
5041,32197,thymic neuroendocrine tumor
5042,27660,VIPoma
5043,39414,aortic valve stenosis
5044,33558,hypospadias (disease)
5045,29081,"portal vein, cavernous transformation of"
5046,38281,premature aging syndrome
5047,35605,in situ carcinoma
5048,36270,vulvar disease
5049,96932,status asthmaticus
5050,27348,optic atrophy
5051,33564,sensorineural hearing loss disorder
5052,35431,blood platelet disease
5053,37986,prostate neuroendocrine neoplasm
5054,33697,glandular cell neoplasm
5055,33700,bronchial neoplasm (disease)
5056,36854,respiratory tract neoplasm
5057,35785,neoplasm of thorax
5058,35835,breast disease
5059,37633,vestibular disease
5060,97225,vestibular neuronitis
5061,95250,cartilage cancer
5062,36195,female reproductive organ cancer
5063,39748,secondary malignant neoplasm
5064,39838,lip and oral cavity carcinoma
5065,35978,male reproductive organ cancer
5066,36506,malignant endocrine neoplasm
5067,97810,peripheral arterial occlusive disease 1
5068,94668,leptomeningeal sarcoma
5069,32987,immunoglobulin a vasculitis
5070,36102,appendix cancer
5071,39702,temporomandibular joint disorder
5072,95056,acral lentiginous melanoma (disease)
5073,37566,tongue neoplasm
5074,98577,squamous cell carcinoma of the oral tongue
5075,96606,stage IVb bladder cancer
5076,96512,mediastinal gray zone lymphoma
5077,99367,doxorubicin induced cardiomyopathy
5078,37852,AIDS-related disorder
5079,36242,fatty liver disease
5080,36221,brachial plexus neuropathy
5081,36683,DNA repair disease
5082,29893,immune deficiency disease
5083,35746,congenital hematological disorder
5084,33355,solitary fibrous tumor
5085,35919,thymus cancer
5086,37247,hereditary renal cell carcinoma
5087,27964,embryonal rhabdomyosarcoma
5088,95554,malignant tumor of undescended testis
5089,35649,neoplasm of mature T-cells or NK-cells
5090,96956,plantar fasciitis
5091,36045,chronic rhinosinusitis
5092,30835,"neuroblastoma, susceptibility"
5093,94980,coronary microvascular disease
5094,98344,acquired adult-onset immunodeficiency
5095,28831,carpal tunnel syndrome
5096,31533,familial Dupuytren contracture
5097,97482,de Quervain disease
5098,95007,meningoencephalitis
5099,35553,respiratory system disease
5100,35610,bronchogenic carcinoma
5101,36739,nongerminomatous germ cell tumor
5102,36738,germinomatous germ cell tumor
5103,37108,dysgerminoma (disease)
5104,37075,malignant pineal area germ cell neoplasm
5105,35704,salivary gland cancer
5106,38355,intestinal motility disease
5107,37327,chromophobe renal cell carcinoma
5108,35910,arterial occlusion
5109,97829,aspirin resistance
5110,95884,papillary serous cystadenocarcinoma
5111,97265,cervical intraepithelial neoplasia grade 2/3
5112,37578,squamous carcinoma in situ
5113,37701,erythrocyte disease
5114,39140,pure red-cell aplasia
5115,99253,Kaposi sarcoma
5116,94770,papillary craniopharyngioma
5117,97059,treatment-refractory schizophrenia
5118,97158,herpangina
5119,97153,"hand, foot and mouth disease"
5120,28306,"macroglobulinemia, Waldenstrom"
5121,39426,non-familial dilated cardiomyopathy
5122,97039,vulvar intraepithelial neoplasia
5123,35799,neuromuscular disease
5124,99924,metastatic squamous cell carcinoma
5125,32076,Down syndrome
5126,32231,urticaria
5127,95295,drug allergy
5128,36949,aphasia
5129,97027,lepromatous leprosy
5130,35858,colonic disease
5131,96745,testis refractory cancer
5132,95113,myelodysplastic syndrome with excess blasts-2
5133,35504,glucose transport disorder
5134,98934,luminal B breast carcinoma
5135,35866,precursor lymphoblastic lymphoma/leukemia
5136,99528,parasitemia
5137,32553,myxoid/round cell liposarcoma
5138,97202,post-thrombotic syndrome
5139,94667,anaplastic meningioma
5140,36782,choroid plexus carcinoma
5141,36031,ganglioneuroblastoma
5142,33053,papillary tumor of the pineal region
5143,97365,pineal parenchymal tumor of intermediate differentiation
5144,96035,cerebral neuroblastoma
5145,98173,classic medulloblastoma
5146,96690,"adult embryonal tumor with multilayered rosettes, c19mc-altered"
5147,38294,low grade ependymoma
5148,99682,RELA fusion-positive ependymoma
5149,35862,pediatric lymphoma
5150,94644,ovarian endometriosis
5151,97565,subdural empyema
5152,83942,intracerebral hemorrhage
5153,37232,leptomeningeal melanoma
5154,37937,primary peritoneal tumor
5155,98899,anemia due to chronic disorder
5156,99934,hip region disease
5157,36698,invasive carcinoma
5158,100002,coinfection
5159,37253,carcinosarcoma
5160,35460,telomere syndrome
5161,36137,mitral valve disease
5162,32178,Hirschsprung disease
5163,98970,immunoproliferative disorder
5164,35769,lymphatic system disease
5165,35763,primary cutaneous lymphoma
5166,94997,lymphomatoid papulosis
5167,37173,pediatric osteosarcoma
5168,97371,poorly differentiated thyroid gland carcinoma
5169,97413,unclassified renal cell carcinoma
5170,94884,hereditary clear cell renal cell carcinoma
5171,94638,collecting duct carcinoma
5172,30846,chordoma (disease)
5173,36382,skin neoplasm
5174,37483,childhood kidney neoplasm
5175,33377,pulmonary non-tuberculous mycobacterial infection
5176,37791,hypersensitivity disease
5177,36366,gastrointestinal allergy
5178,97193,peanut allergic reaction
5179,37373,aleukemic leukemia cutis
5180,37303,infiltrating bladder urothelial carcinoma
5181,95285,adenoid hypertrophy
5182,99719,inactive tuberculosis
5183,30899,nevoid basal cell carcinoma syndrome
5184,38883,acute leukemia of ambiguous lineage
5185,35748,otorhinolaryngologic disease
5186,37511,infective arthritis
5187,32985,pyomyositis
5188,39547,aortic valve insufficiency
5189,97579,rotator cuff syndrome
5190,97105,acute chest syndrome
5191,37178,endometrioid adenocarcinoma
5192,35439,inherited disease susceptibility
5193,27326,long QT syndrome
5194,99403,exertional headache
5195,97054,myalgic encephalomeyelitis/chronic fatigue syndrome
5196,94723,T-cell prolymphocytic leukemia
5197,36511,peritoneal mesothelioma (disease)
5198,97055,childhood onset asthma
5199,35453,congenital heart disease
5200,35753,complex neurodevelopmental disorder
5201,37848,Klebsiella infectious disease
5202,33491,idiopathic steroid-sensitive nephrotic syndrome
5203,37297,ovarian serous adenocarcinoma
5204,94686,nasopharyngeal squamous cell carcinoma
5205,36823,bladder adenocarcinoma
5206,96788,bladder mixed adenocarcinoma
5207,36829,bladder squamous cell carcinoma
5208,96669,infiltrating bladder urothelial carcinoma sarcomatoid variant
5209,96438,"infiltrating bladder urothelial carcinoma, clear cell variant"
5210,96532,micropapillary variant infiltrating bladder urothelial carcinoma
5211,96759,nested variant infiltrating bladder urothelial carcinoma
5212,96758,plasmacytoid variant infiltrating bladder urothelial carcinoma
5213,97299,fallopian tube carcinosarcoma
5214,96223,fallopian tube clear cell adenocarcinoma
5215,96334,fallopian tube endometrioid adenocarcinoma
5216,97300,fallopian tube serous adenocarcinoma
5217,39465,primary peritoneal serous adenocarcinoma
5218,39818,sciatica
5219,36263,sciatic neuropathy
5220,32970,anal canal squamous cell carcinoma
5221,39413,gangliosidosis
5222,37348,endometrial endometrioid adenocarcinoma
5223,97071,type 2 diabetes nephropathy
5224,97069,metastatic malignant neoplasm in the lymph nodes
5225,37065,neuroendocrine disease
5226,35525,bubonic plague
5227,36447,parkinsonian syndrome due to neurodegenerative disease
5228,84119,intracranial arteriosclerosis
5229,97421,vaginal carcinosarcoma
5230,96048,anal margin basal cell carcinoma
5231,96529,rectal cloacogenic carcinoma
5232,36911,anal margin squamous cell carcinoma
5233,37672,human herpesvirus 8 infection
5234,36231,bone marrow cancer
5235,39462,penile carcinoma
5236,37133,T-cell and NK-cell neoplasm
5237,32243,eosinophilic esophagitis
5238,37711,malignant ovarian serous tumor
5239,96793,cellular phase chronic idiopathic myelofibrosis
5240,99850,prosthesis-related infectious disease
5241,37828,Coronaviridae infectious disease
5242,100015,long COVID-19
5243,29924,ovarian hyperstimulation syndrome
5244,33390,severe acute respiratory syndrome
5245,39733,viral pneumonia
5246,97895,"pulmonary hypertension, neonatal, susceptibility to"
5247,36940,nutritional disorder
5248,38821,MIT family translocation renal cell carcinoma
5249,95979,rhabdoid tumor of the kidney
5250,35802,perceptual disorders
5251,36828,vulvar squamous cell carcinoma
5252,37509,follicular thyroid adenoma
5253,36715,nerve sheath neoplasm
5254,37827,Nidovirales infectious disease
5255,36499,vascular occlusion disorder
5256,83953,osteonecrosis of the jaw
5257,37900,urogenital neoplasm
5258,36661,sleep-wake disorder
5259,35765,blood coagulation disease
5260,97324,kidney medullary carcinoma
5261,97072,hepatitis C induced liver cirrhosis
5262,35639,pregnancy disorder
5263,99810,post-traumatic epilepsy
5264,29935,thrombotic thrombocytopenic purpura
5265,36967,congenital anomaly of cardiovascular system
5266,35620,renal pelvis papillary urothelial carcinoma
5267,32535,recurrent respiratory papillomatosis
5268,38039,extrinsic cardiomyopathy
5269,27751,Tako-tsubo cardiomyopathy
5270,95488,presbyopia
5271,36260,retinal disease
5272,28668,retinal degeneration
5273,95414,iliac vein thrombophlebitis
5274,84039,chronic atrophic gastritis
5275,29265,chronic recurrent multifocal osteomyelitis (disease)
5276,97162,hookworm infectious disease
5277,94965,"obsolete hypertension, diastolic, resistance to"
5278,84138,high output heart failure
5279,99831,sudden sensorineural hearing loss
5280,94962,noise induced hearing loss
5281,95843,drug-induced hepatitis
5282,98535,pediatric arterial ischemic stroke
5283,96716,retina lymphoma
5284,95275,body dysmorphic disorder
5285,35808,somatoform disorder
5286,37904,virus associated tumor
5287,37374,squamous cell carcinoma of rectum
5288,31417,X-linked Alport syndrome
5289,84016,achlorhydria
5290,38668,glycogen storage disease due to glycogen synthase deficiency
5291,30230,choroid plexus papilloma
5292,97805,"polysubstance abuse, susceptibility to"
5293,37225,benign neoplasm of nasal cavity
5294,38096,aortic stenosis
5295,37258,endometrioid tumor
5296,31667,symphalangism of toes
5297,38882,isolated constitutional thrombocytopenia
5298,95120,macrophage activation syndrome
5299,95001,sinonasal undifferentiated carcinoma
5300,97076,postprandial hypotension
5301,36098,appendiceal neoplasm
5302,95212,progressive relapsing multiple sclerosis
5303,28278,anisocoria (disease)
5304,32542,hilar cholangiocarcinoma
5305,99993,cannabinoid hyperemesis syndrome
5306,37316,ovarian clear cell cancer
5307,30783,progesterone resistance
5308,27967,fragile X syndrome
5309,35606,carcinoma of pharynx
5310,37241,leiomyosarcoma of the corpus uteri
5311,37618,urolithiasis
5312,83949,dyskinesia of esophagus
5313,27563,Meier-Gorlin syndrome
5314,39626,basal cell neoplasm
5315,36764,bile duct adenocarcinoma
5316,37514,hypopharyngeal carcinoma
5317,36797,mucinous adenocarcinoma
5318,36762,signet ring cell carcinoma
5319,99927,salivary duct carcinoma
5320,28841,developmental dysplasia of the hip
5321,37872,nail disease
5322,39636,nail anomaly
5323,39638,parasympathetic nervous system disease
5324,37448,exocrine pancreatic carcinoma
5325,37688,autoimmune cardiomyopathy
5326,97464,Acinetobacter infectious disease
5327,100008,COVID-19–associated multisystem inflammatory syndrome in children
5328,30256,antiphospholipid syndrome
5329,95681,female infertility of uterine origin
5330,36971,neoplasm of mediastinum
5331,97478,cerebral atherosclerosis
5332,95427,bullous keratopathy
5333,38284,Fuchs' endothelial dystrophy
5334,35467,chromosomal anomaly
5335,95609,central nervous system leukemia
5336,33425,neurofibromatosis type 1 due to NF1 mutation or intragenic deletion
5337,99887,familial monosomy 7 syndrome
5338,35900,laryngeal neoplasm
5339,33533,Erdheim-Chester disease
5340,97046,advanced heart failure
5341,38762,pediatric acute respiratory distress syndrome
5342,32615,biliary atresia
5343,37582,tumor of salivary gland
5344,39298,grade III glioma
5345,28543,CBL-related disorder
5346,96852,adult type testicular granulosa cell tumor
5347,37735,sexually transmitted disease
5348,36294,vulvar carcinoma
5349,95043,avoidant personality disorder
5350,32316,complex regional pain syndrome
5351,33702,colitis (disease)
5352,39161,malignant tumor of nasopharynx
5353,39709,burning mouth syndrome
5354,32464,reactive arthritis
5355,37395,pulmonary large cell neuroendocrine carcinoma
5356,35508,inherited lipid metabolism disorder
5357,29446,NAFLD1
5358,96635,monoclonal gammopathy of uncertain significance
5359,36861,retroperitoneum carcinoma
5360,33551,pseudomyxoma peritonei
5361,97417,ureter small cell carcinoma
5362,96360,bladder urachal squamous cell carcinoma
5363,33063,adult acute respiratory distress syndrome
5364,36859,tumor of adipose tissue
5365,97171,lymph node tuberculosis
5366,38478,essential tremor
5367,30089,"granulomatous disease, chronic, X-linked"
5368,27425,"urolithiasis, uric acid, autosomal dominant"
5369,36375,nasolacrimal duct disease
5370,96881,acute intestinal ischemia
5371,39779,childhood kidney Wilms tumor
5372,37894,coronary vasospasm
5373,99843,tubal pregnancy
5374,98614,cirrhotic cardiomyopathy
5375,35602,intestinal helminthiasis
5376,94807,Dedifferentiated liposarcoma
5377,97423,vaginal squamous cell carcinoma
5378,98935,luminal A breast carcinoma
5379,39508,protein S deficiency
5380,35812,infectious colitis
5381,36076,prostate disease
5382,99100,chronic prostatitis
